"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
2,85532236566492;100;3,56061434745789;0,0798366069793701;"GPFDA"
0,304205072132247;100;20,3608088493347;0,107505559921265;"Algo"
NA;NA;0;0,00141429901123047;"One GP"
0,592095003007611;100;4,89789390563965;0,083442211151123;"GPFDA"
0,30462909457539;100;11,3446345329285;0,122225284576416;"Algo"
NA;NA;0;0,00139331817626953;"One GP"
0,151470704136878;100;4,49627614021301;0,0791256427764893;"GPFDA"
0,0519046331784859;100;13,7582960128784;0,10558032989502;"Algo"
NA;NA;0;0,00152945518493652;"One GP"
0,040637878917685;100;4,76105308532715;0,0818784236907959;"GPFDA"
0,506065792129425;100;16,507274389267;0,105229616165161;"Algo"
NA;NA;0;0,00142741203308105;"One GP"
3,10664528123076;100;6,20359873771667;0,0838208198547363;"GPFDA"
0,346329039686569;100;10,3795163631439;0,105968475341797;"Algo"
NA;NA;0;0,0014045238494873;"One GP"
1,45176870802454;100;4,60713863372803;0,0949842929840088;"GPFDA"
0,330288836280023;100;10,4096014499664;0,107705116271973;"Algo"
NA;NA;0;0,00139856338500977;"One GP"
2,15156476673481;100;2,35439252853394;0,0792138576507568;"GPFDA"
2,30629355923248;100;11,4181501865387;0,108579635620117;"Algo"
NA;NA;0;0,0014348030090332;"One GP"
3,97354537207131;100;5,40940952301025;0,0795972347259521;"GPFDA"
0,224912366935162;100;12,8860282897949;0,105100154876709;"Algo"
NA;NA;0;0,00140810012817383;"One GP"
2,25377142466026;100;3,40819239616394;0,095163106918335;"GPFDA"
1,36524839154358;93,3333333333333;10,8846433162689;0,105499029159546;"Algo"
NA;NA;0;0,0013890266418457;"One GP"
1,16227436540776;100;2,55021929740906;0,0840482711791992;"GPFDA"
0,835582161473489;90;10,6566002368927;0,114889621734619;"Algo"
NA;NA;0;0,00142288208007812;"One GP"
0,829508156756557;100;4,717698097229;0,0799057483673096;"GPFDA"
0,537369151164149;93,3333333333333;10,568877696991;0,105531692504883;"Algo"
NA;NA;0;0,00142765045166016;"One GP"
0,0825038148444917;100;4,39171576499939;0,0791637897491455;"GPFDA"
4,73633793036094;100;11,7311367988586;0,122442483901978;"Algo"
NA;NA;0;0,00139665603637695;"One GP"
4,38281032203815;100;2,86398363113403;0,084559440612793;"GPFDA"
0,401751435386826;100;10,1429271697998;0,104835748672485;"Algo"
NA;NA;0;0,00146985054016113;"One GP"
6,66811180194155;100;4,76931548118591;0,0794332027435303;"GPFDA"
6,56995568236853;50;11,5568749904633;0,114684104919434;"Algo"
NA;NA;0;0,00142192840576172;"One GP"
3,49976977150831;100;2,52580094337463;0,083167552947998;"GPFDA"
0,171844626406071;93,3333333333333;18,1916613578796;0,121508598327637;"Algo"
NA;NA;0;0,0014030933380127;"One GP"
1,18290663093501;96,6666666666667;5,07330679893494;0,0830013751983643;"GPFDA"
2,14342133190054;100;10,899078130722;0,10580587387085;"Algo"
NA;NA;0;0,00147557258605957;"One GP"
1,90612018454463;100;2,57406997680664;0,0826592445373535;"GPFDA"
1,82733353690309;83,3333333333333;10,8198306560516;0,145843744277954;"Algo"
NA;NA;0;0,00141191482543945;"One GP"
5,53522356505296;100;4,97337675094604;0,0809547901153564;"GPFDA"
6,26390978647029;80;9,47764658927917;0,115487337112427;"Algo"
NA;NA;0;0,00140881538391113;"One GP"
5,67526599825252;100;4,84522247314453;0,0965554714202881;"GPFDA"
0,812553715995106;96,6666666666667;12,3294253349304;0,106175661087036;"Algo"
NA;NA;0;0,00139832496643066;"One GP"
0,975659979595035;100;4,6081645488739;0,083014965057373;"GPFDA"
0,212785928707941;100;10,8778672218323;0,105185508728027;"Algo"
NA;NA;0;0,00140547752380371;"One GP"
0,304677612216006;100;4,20095038414001;0,0793783664703369;"GPFDA"
