"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
NA;NA;0;0,00144457817077637;"One GP"
NA;NA;0;0,001434326171875;"GPFDA"
2,78304968085415;83,9378238341969;29,5496554374695;0,116406440734863;"Algo"
NA;NA;0;0,00144481658935547;"One GP"
NA;NA;0;0,00144195556640625;"GPFDA"
2,31080668005256;76,0204081632653;27,8791744709015;0,124022245407104;"Algo"
NA;NA;0;0,00144243240356445;"One GP"
NA;NA;0;0,001434326171875;"GPFDA"
1,13867883589458;71,0526315789474;64,8517718315125;0,121970176696777;"Algo"
NA;NA;0;0,00148916244506836;"One GP"
NA;NA;0;0,00145506858825684;"GPFDA"
1,80297735598571;98,9304812834225;56,8850617408752;0,117999315261841;"Algo"
NA;NA;0;0,00171256065368652;"One GP"
NA;NA;0;0,00166058540344238;"GPFDA"
0,196822814395065;96,3541666666667;93,408191204071;0,14201545715332;"Algo"
NA;NA;0;0,00169801712036133;"One GP"
NA;NA;0;0,00166559219360352;"GPFDA"
0,301183789578378;94,3589743589744;28,0090429782867;0,134436845779419;"Algo"
NA;NA;0;0,00165224075317383;"One GP"
NA;NA;0;0,00170755386352539;"GPFDA"
0,548370531381369;96,8421052631579;45,7056868076324;0,143197536468506;"Algo"
NA;NA;0;0,00172972679138184;"One GP"
NA;NA;0;0,00171542167663574;"GPFDA"
3,37271086675372;94,2408376963351;36,4257800579071;0,348171710968018;"Algo"
NA;NA;0;0,00171279907226562;"One GP"
NA;NA;0;0,00167727470397949;"GPFDA"
4,1635567629542;73,5751295336787;55,2706344127655;0,274152278900146;"Algo"
NA;NA;0;0,00158262252807617;"One GP"
NA;NA;0;0,00155115127563477;"GPFDA"
