"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method"
"71";NA;NA;0;0,00144052505493164;"One GP"
"72";0,999431464615369;100;5,36869812011719;0,083204984664917;"GPFDA"
"73";0,354620383814498;53,3333333333333;56,4438858032227;0,105771064758301;"Algo"
"74";NA;NA;0;0,00143575668334961;"One GP"
"75";0,488167832692502;100;5,561439037323;0,0847485065460205;"GPFDA"
"76";1,94749040930798;30;44,1510329246521;0,160310029983521;"Algo"
"77";NA;NA;0;0,00150108337402344;"One GP"
"78";0,379681449346533;100;5,13097500801086;0,0842869281768799;"GPFDA"
"79";0,107463726555174;100;69,3497478961945;0,181370258331299;"Algo"
"80";NA;NA;0;0,00140237808227539;"One GP"
"81";4,49426643594899;100;4,58552050590515;0,0899045467376709;"GPFDA"
"82";0,240700379265185;86,6666666666667;54,6622366905212;0,943346977233887;"Algo"
"83";NA;NA;0;0,00142073631286621;"One GP"
"84";2,24681873221433;100;4,83103370666504;0,0821747779846191;"GPFDA"
"85";0,104092792278112;100;55,89040350914;0,301151037216187;"Algo"
"86";NA;NA;0;0,0014190673828125;"One GP"
"87";0,986958875173249;100;2,57526206970215;0,097977876663208;"GPFDA"
"88";0,0500601539702099;100;71,1038691997528;0,106024265289307;"Algo"
"89";NA;NA;0;0,00145196914672852;"One GP"
"90";3,86130108160575;100;6,3373076915741;0,0803349018096924;"GPFDA"
"91";0,0820738919455819;96,6666666666667;68,9299070835114;0,105331420898438;"Algo"
"92";NA;NA;0;0,00141692161560059;"One GP"
"93";0,394143817613424;100;2,56247997283936;0,0820682048797607;"GPFDA"
"94";0,287604108478371;83,3333333333333;100,611354589462;0,336148500442505;"Algo"
"95";NA;NA;0;0,00144290924072266;"One GP"
"96";0,636451544104208;100;4,92580318450928;0,094416618347168;"GPFDA"
"97";0,450440513825093;46,6666666666667;85,2949390411377;0,116555213928223;"Algo"
"98";NA;NA;0;0,00141549110412598;"One GP"
"99";3,9023272548931;100;2,18067121505737;0,0837810039520264;"GPFDA"
"100";0,672805301858445;63,3333333333333;53,0660572052002;0,105590105056763;"Algo"
"101";NA;NA;0;0,00143909454345703;"One GP"
"102";7,18568186587632;100;4,53637075424194;0,082442045211792;"GPFDA"
"103";0,0834562165821501;90;70,414559841156;0,645971536636353;"Algo"
"104";NA;NA;0;0,00146317481994629;"One GP"
"105";0,649688433837009;100;4,4184398651123;0,0858592987060547;"GPFDA"
"106";0,437934222773656;80;83,7093892097473;0,106285810470581;"Algo"
"107";NA;NA;0;0,00150346755981445;"One GP"
"108";3,66596259220283;100;2,67296767234802;0,105515956878662;"GPFDA"
"109";0,093456785296966;100;40,9949481487274;0,105295658111572;"Algo"
"110";NA;NA;0;0,00146484375;"One GP"
"111";0,0998679523765058;100;4,33694005012512;0,0821757316589355;"GPFDA"
"112";0,39303714458981;83,3333333333333;56,5943930149078;0,106765270233154;"Algo"
"113";NA;NA;0;0,00141406059265137;"One GP"
"114";1,73906595761569;100;4,83238172531128;0,0940752029418945;"GPFDA"
"115";0,435245114876662;83,3333333333333;57,3384506702423;0,207148790359497;"Algo"
"116";NA;NA;0;0,00146174430847168;"One GP"
"117";5,95767797970393;100;5,56386876106262;0,0852868556976318;"GPFDA"
"118";0,69257831298762;46,6666666666667;57,217031955719;0,105782747268677;"Algo"
"119";NA;NA;0;0,00142765045166016;"One GP"
"120";2,88452703550298;100;4,52009606361389;0,0847015380859375;"GPFDA"
"121";0,0647683215084206;100;57,8629915714264;0,127119302749634;"Algo"
"122";NA;NA;0;0,00144290924072266;"One GP"
"123";2,34014667709832;100;4,70003914833069;0,0845739841461182;"GPFDA"
"124";0,15136691476236;100;41,3225042819977;0,118189573287964;"Algo"
"125";NA;NA;0;0,00139474868774414;"One GP"
"126";1,16349112622131;100;3,58588457107544;0,0832388401031494;"GPFDA"
"127";0,250934822806082;83,3333333333333;41,5913693904877;0,116467475891113;"Algo"
"128";NA;NA;0;0,00145721435546875;"One GP"
"129";0,271641764991018;100;5,13372683525085;0,0842394828796387;"GPFDA"
"130";0,337861119125973;50;81,5184726715088;0,108493566513062;"Algo"
"131";NA;NA;0;0,00143122673034668;"One GP"
"132";1,5414674179839;100;4,24507617950439;0,0839364528656006;"GPFDA"
"133";0,4232061858443;73,3333333333333;53,4664618968964;0,363876819610596;"Algo"
"134";NA;NA;0;0,00141429901123047;"One GP"
"135";1,07507152756094;100;3,00513863563538;0,0839440822601318;"GPFDA"
"136";0,0972380175261382;100;56,1797654628754;0,105486154556274;"Algo"
"137";NA;NA;0;0,00142073631286621;"One GP"
"138";1,16936135096704;100;4,86253356933594;0,0839912891387939;"GPFDA"
"139";0,890199034801996;43,3333333333333;68,3910350799561;0,152194738388062;"Algo"
"140";NA;NA;0;0,00142502784729004;"One GP"
"141";0,642736316097987;100;2,9815993309021;0,0824861526489258;"GPFDA"
"142";0,468896978842064;83,3333333333333;55,2087152004242;0,792570114135742;"Algo"
"143";NA;NA;0;0,00143647193908691;"One GP"
"144";5,46662012080666;100;5,13885307312012;0,0806407928466797;"GPFDA"
"145";0,196007422544182;100;54,2031042575836;0,264649868011475;"Algo"
"146";NA;NA;0;0,00144791603088379;"One GP"
"147";4,23672776412877;100;2,75486612319946;0,0967466831207275;"GPFDA"
"148";0,296332586027686;63,3333333333333;55,4625113010406;0,105662107467651;"Algo"
"149";NA;NA;0;0,00289106369018555;"One GP"
"150";2,04237671659731;100;2,38584589958191;0,133111953735352;"GPFDA"
"151";0,279710368428391;76,6666666666667;329,552292108536;0,105476140975952;"Algo"
"152";NA;NA;0;0,0014190673828125;"One GP"
"153";2,00663246948134;100;2,36507558822632;0,0807483196258545;"GPFDA"
"154";0,249280099810901;100;41,7440679073334;0,110550403594971;"Algo"
"155";NA;NA;0;0,00144100189208984;"One GP"
"156";0,353470733830255;100;2,76589679718018;0,0879652500152588;"GPFDA"
"157";0,425715669717942;63,3333333333333;41,300217628479;0,125143527984619;"Algo"
"158";NA;NA;0;0,00144457817077637;"One GP"
"159";1,77929663794647;100;2,52456068992615;0,0811598300933838;"GPFDA"
"160";1,72061780406191;46,6666666666667;55,8113849163055;0,11316442489624;"Algo"
"161";NA;NA;0;0,0014345645904541;"One GP"
"162";3,16142018747656;100;5,07915306091309;0,081972599029541;"GPFDA"
"163";0,191738955461092;100;67,3413782119751;0,428524732589722;"Algo"
"164";NA;NA;0;0,00142669677734375;"One GP"
"165";1,05836970274207;100;2,69377636909485;0,112374544143677;"GPFDA"
"166";0,0779409434281419;100;54,1892530918121;0,250927925109863;"Algo"
"167";NA;NA;0;0,0014500617980957;"One GP"
