"";"MSE";"Ratio_IC";"Time_train";"Time_pred";"Method";"N"
"3110";143,214397431028;100;0;0,652618885040283;"One GP";11
"3111";3,78361464717096;100;4,91461849212646;0,0366275310516357;"GPFDA";11
"3112";23,8738811449882;100;12,9654240608215;0,115616321563721;"Algo";11
"3113";62,859547363293;40;0;0,619659185409546;"One GP";11
"3114";32,1621829335338;100;4,80355143547058;0,0352914333343506;"GPFDA";11
"3115";5,02202900688887;90;13,8916621208191;0,386904239654541;"Algo";11
"3116";16,5272423722266;40;0;0,781397104263306;"One GP";11
"3117";6,43182341182237;60;2,19531345367432;0,0347118377685547;"GPFDA";11
"3118";3,04661766610513;100;15,4924039840698;0,114109754562378;"Algo";11
"3119";19,7358619351032;10;0;0,698444366455078;"One GP";11
"3120";2,03440050886214;100;4,59631061553955;0,0344183444976807;"GPFDA";11
"3121";91,6682179463489;100;15,9600439071655;0,116066694259644;"Algo";11
"3122";82,7432201201396;100;0;0,600464105606079;"One GP";11
"3123";102,820974319735;100;4,68372511863708;0,0345313549041748;"GPFDA";11
"3124";91,1418008386756;100;12,8732562065125;0,392653703689575;"Algo";11
"3125";146,200594728146;100;0;0,628424882888794;"One GP";11
"3126";93,2192718201607;100;4,49456572532654;0,0383667945861816;"GPFDA";11
"3127";10,4615715854933;90;34,6825039386749;0,114806890487671;"Algo";11
"3128";119,375877792184;80;0;0,613750457763672;"One GP";11
"3129";73,0692713739796;100;4,78655910491943;0,0346713066101074;"GPFDA";11
"3130";2,84980902475935;90;19,3342921733856;0,114734649658203;"Algo";11
"3131";140,600582609713;0;0;0,632848262786865;"One GP";11
"3132";1,53370781596045;100;4,51773452758789;0,0373697280883789;"GPFDA";11
"3133";2,0973589257892;100;24,3407514095306;0,115259647369385;"Algo";11
"3134";2,03401872996149;100;0;0,786398649215698;"One GP";11
"3135";1,8968169246928;100;3,9545738697052;0,0538761615753174;"GPFDA";11
"3136";44,2060181620684;100;15,9213016033173;0,115224838256836;"Algo";11
"3137";174,888610387173;70;0;0,65289831161499;"One GP";11
"3138";96,4637428666146;100;4,80140542984009;0,0361366271972656;"GPFDA";11
"3139";3,10947653038512;100;38,0156211853027;0,11669921875;"Algo";11
"3140";177,151353021457;0;0;0,679205179214478;"One GP";11
"3141";39,7075502267897;100;4,7345085144043;0,0343866348266602;"GPFDA";11
"3142";59,6037683097414;60;11,4553918838501;0,114757061004639;"Algo";11
"3143";132,373207148801;20;0;0,612170934677124;"One GP";11
"3144";95,0641118639922;60;5,09090757369995;0,0377335548400879;"GPFDA";11
"3145";9,14182955644289;100;13,9568901062012;0,228724956512451;"Algo";11
"3146";162,170731946232;0;0;0,673217296600342;"One GP";11
"3147";7,63218488958308;100;4,97461891174316;0,0344645977020264;"GPFDA";11
"3148";84,4602860344819;100;14,5644133090973;0,115662574768066;"Algo";11
"3149";96,3356513190881;60;0;0,618897199630737;"One GP";11
"3150";67,5298463590754;100;2,96267890930176;0,0345351696014404;"GPFDA";11
"3151";104,31424608572;100;21,8112983703613;0,115821599960327;"Algo";11
"3152";717,74066223155;60;0;0,719155550003052;"One GP";11
"3153";135,355608319295;90;4,73220682144165;0,0373709201812744;"GPFDA";11
"3154";33,4697545196949;80;13,8596284389496;0,114493370056152;"Algo";11
"3155";35,3464674386657;80;0;0,617609262466431;"One GP";11
"3156";38,1082391745936;80;4,89740753173828;0,0346527099609375;"GPFDA";11
"3157";3,93760270012184;100;22,8690495491028;0,11487889289856;"Algo";11
"3158";49,6082094797799;80;0;0,729059934616089;"One GP";11
"3159";19,1460113996079;80;4,7305314540863;0,0406591892242432;"GPFDA";11
"3160";1,45059282332871;100;14,7067859172821;0,117215156555176;"Algo";11
"3161";247,351366952585;30;0;0,657490730285645;"One GP";11
"3162";2,76732869830361;100;4,27846884727478;0,0344436168670654;"GPFDA";11
"3163";23,8480057825221;30;14,063928604126;0,115560293197632;"Algo";11
"3164";178,44362670715;80;0;0,628715515136719;"One GP";11
"3165";13,6298970912292;100;4,63264465332031;0,0899238586425781;"GPFDA";11
"3166";46,10773385606;100;16,5856583118439;0,218523502349854;"Algo";11
"3167";9,13190643759683;100;0;0,792813777923584;"One GP";11
"3168";29,6718339248379;100;2,51663851737976;0,0421609878540039;"GPFDA";11
"3169";224,44366566919;70;18,28289270401;0,145486354827881;"Algo";11
"3170";26,8209558499829;100;0;0,710391998291016;"One GP";11
"3171";317,960717879194;40;2,51186513900757;0,0384206771850586;"GPFDA";11
"3172";24,9995892728473;80;16,0154678821564;0,123162984848022;"Algo";11
"3173";9,58028130250587;100;0;0,653201103210449;"One GP";11
"3174";29,0063411820776;70;2,71444225311279;0,0353682041168213;"GPFDA";11
"3175";0,131280281787472;100;12,7847311496735;0,188486099243164;"Algo";11
"3176";1,70255735677266;100;0;0,699558258056641;"One GP";11
"3177";0,325536171659635;100;2,44043827056885;0,0308754444122314;"GPFDA";11
"3178";2,46774464987192;100;18,747889995575;0,119602918624878;"Algo";11
"3179";130,677304298909;100;0;0,632829904556274;"One GP";11
"3180";4,60225925059992;100;4,31946277618408;0,0274782180786133;"GPFDA";11
"3181";18,1156209266797;100;16,5707688331604;0,117369413375854;"Algo";11
"3182";87,6030845861702;90;0;0,613833427429199;"One GP";11
"3183";10,2427648403922;100;4,15433359146118;0,0303330421447754;"GPFDA";11
"3184";0,534530149056679;100;13,6627082824707;0,117781400680542;"Algo";11
"3185";112,402204056992;100;0;0,60178804397583;"One GP";11
"3186";0,301899686826802;100;4,70542573928833;0,0517613887786865;"GPFDA";11
"3187";32,2441577975323;90;13,3375201225281;0,118815660476685;"Algo";11
"3188";309,10940603418;90;0;0,620491504669189;"One GP";11
"3189";60,1991150949805;100;5,69950675964355;0,0357301235198975;"GPFDA";11
"3190";3,94244515796076;100;14,5800271034241;0,122974157333374;"Algo";11
"3191";5,10464970905607;100;0;0,843344926834106;"One GP";11
"3192";5,54201709699106;70;4,03304672241211;0,0455918312072754;"GPFDA";11
"3193";89,4097320317211;100;15,0040590763092;0,115060091018677;"Algo";11
"3194";44,5054909777972;100;0;0,590989351272583;"One GP";11
"3195";83,677664180633;100;2,42438268661499;0,0345380306243896;"GPFDA";11
"3196";28,4962850244954;100;19,8815324306488;0,114976406097412;"Algo";11
"3197";719,504479874635;0;0;0,638142108917236;"One GP";11
"3198";27,9957413660766;100;2,38737034797668;0,0345034599304199;"GPFDA";11
"3199";3,23116751641491;100;14,8946840763092;0,321496248245239;"Algo";11
"3200";5,23566692222519;100;0;0,627117156982422;"One GP";11
"3201";5,49329155203435;100;5,27619481086731;0,0345304012298584;"GPFDA";11
"3202";2,33992182214631;100;15,7683756351471;0,115596532821655;"Algo";11
"3203";15,2674278298342;60;0;0,833647966384888;"One GP";11
"3204";29,3562578851921;100;4,32784104347229;0,0371921062469482;"GPFDA";11
"3205";1,75421213453266;100;22,6840889453888;0,115408897399902;"Algo";11
"3206";12,9225493703912;100;0;0,628876924514771;"One GP";11
"3207";4,13246770659689;100;4,84260153770447;0,0361466407775879;"GPFDA";11
"3208";3,78889481881937;100;21,1895594596863;0,281255006790161;"Algo";11
"3209";49,289471782033;100;0;0,853458881378174;"One GP";11
"3210";49,3452093059839;100;3,62274932861328;0,0348632335662842;"GPFDA";11
"3211";4,28852647546955;100;14,2729403972626;0,115538597106934;"Algo";11
"3212";3,71245506385475;100;0;0,631919622421265;"One GP";11
"3213";9,23789736221202;100;4,32784986495972;0,0345749855041504;"GPFDA";11
"3214";23,5855884994564;100;21,0155389308929;0,115304946899414;"Algo";11
"3215";78,6165781253308;40;0;0,627621650695801;"One GP";11
"3216";20,6250298516851;100;2,537593126297;0,037574291229248;"GPFDA";11
"3217";77,3508728109991;100;14,5830388069153;0,350150346755981;"Algo";11
"3218";129,666107712786;80;0;0,858043432235718;"One GP";11
"3219";118,600353784451;100;4,53050422668457;0,0356731414794922;"GPFDA";11
"3220";6,70488376008641;90;30,1587066650391;0,115257740020752;"Algo";11
"3221";16,903182069167;100;0;0,645114183425903;"One GP";11
"3222";26,4847952472988;90;4,007643699646;0,034588098526001;"GPFDA";11
"3223";6,90034828254407;100;15,871612071991;0,116718292236328;"Algo";11
"3224";9,51705324074492;100;0;0,600140333175659;"One GP";11
"3225";7,27563214802217;100;2,20438265800476;0,0359034538269043;"GPFDA";11
"3226";14,4816903123693;100;21,2727744579315;0,224333047866821;"Algo";11
"3227";205,349640153465;10;0;0,643470525741577;"One GP";11
"3228";6,04817817725564;100;4,6921923160553;0,0344696044921875;"GPFDA";11
"3229";4,1313448637032;100;14,7564029693604;0,114503860473633;"Algo";11
"3230";57,0527145346271;80;0;0,672250032424927;"One GP";11
"3231";4,68540784922383;100;4,60665321350098;0,0402913093566895;"GPFDA";11
"3232";55,8189234423398;100;17,6655554771423;0,116261720657349;"Algo";11
"3233";72,3932203771571;90;0;0,641581296920776;"One GP";11
"3234";98,4368366804898;100;4,70388913154602;0,0343258380889893;"GPFDA";11
"3235";11,7414904007191;100;12,5329692363739;0,115284442901611;"Algo";11
"3236";548,027058209934;100;0;0,637436866760254;"One GP";11
"3237";54,6680953443718;100;2,80192470550537;0,0343613624572754;"GPFDA";11
"3238";114,715601646573;50;24,6742506027222;0,138802051544189;"Algo";11
"3239";295,054379107488;100;0;0,595924854278564;"One GP";11
"3240";163,159796297988;100;2,47835826873779;0,0390839576721191;"GPFDA";11
"3241";1,73167111170381;100;16,9576141834259;0,114542484283447;"Algo";11
"3242";164,641248486506;0;0;0,612402439117432;"One GP";11
"3243";1,83099721275573;100;4,74987745285034;0,0344729423522949;"GPFDA";11
"3244";10,0907599286659;100;16,7770037651062;0,115939378738403;"Algo";11
"3245";242,875857220375;30;0;0,655120134353638;"One GP";11
"3246";36,9749350855021;100;2,59478616714478;0,0343866348266602;"GPFDA";11
"3247";12,7650001206936;100;15,4605324268341;0,228307008743286;"Algo";11
"3248";492,211652713753;20;0;0,603795051574707;"One GP";11
"3249";57,9216336594114;100;5,61403369903564;0,0388617515563965;"GPFDA";11
"3250";35,5174548230043;100;19,5537762641907;0,225073575973511;"Algo";11
"3251";42,9995899670761;100;0;0,606987714767456;"One GP";11
